signature_id,length,conservation,divergence,fraction_nontarget_hit,score
0-CM002100.1-4375632:4378556,2924,0.9905,0.1594,1.0000,1.1499
0-CM002100.1-2426504:2427381,877,0.9995,0.1504,1.0000,1.1499
0-CM002100.1-1780375:1780950,575,0.9958,0.1541,1.0000,1.1499
0-CM002100.1-955055:955477,422,1.0000,0.1498,1.0000,1.1497
0-CM002100.1-1204660:1205982,1322,0.9972,0.1525,1.0000,1.1497
0-CM002100.1-4152094:4152583,489,0.9969,0.1528,1.0000,1.1496
0-CM002100.1-2248467:2250457,1990,0.9947,0.1548,0.9000,1.1495
0-CM002100.1-3875388:3878537,3149,0.9914,0.1582,1.0000,1.1495
0-CM002100.1-1557829:1558620,791,0.9996,0.1496,1.0000,1.1493
0-CM002100.1-1141997:1144511,2514,0.9947,0.1542,1.0000,1.1489
0-CM002100.1-2528817:2531850,3033,0.9911,0.1577,1.0000,1.1488
0-CM002100.1-3575381:3585205,9824,0.9877,0.1610,1.0000,1.1487
0-CM002100.1-342064:347759,5695,0.9892,0.1595,1.0000,1.1487
0-CM002100.1-809301:809754,453,1.0000,0.1487,1.0000,1.1486
0-CM002100.1-2300431:2302385,1954,0.9315,0.2170,1.0000,1.1484
0-CM002100.1-2440333:2442441,2108,0.9906,0.1578,1.0000,1.1483
0-CM002100.1-3986219:3986736,517,0.9978,0.1505,1.0000,1.1483
0-CM002100.1-4252741:4263181,10440,0.9857,0.1572,1.0000,1.1429
0-CM002100.1-3982504:3982751,247,1.0000,0.1478,1.0000,1.1478
0-CM002100.1-2509551:2510011,460,0.9997,0.1480,1.0000,1.1478
0-CM002100.1-563313:563900,587,0.9942,0.1535,1.0000,1.1477
0-CM002100.1-765073:765661,588,1.0000,0.1477,1.0000,1.1477
0-CM002100.1-131767:132098,331,0.9939,0.1509,0.9000,1.1448
0-CM002100.1-3050141:3050551,410,0.9976,0.1498,1.0000,1.1473
0-CM002100.1-2654414:2664726,10312,0.9845,0.1627,1.0000,1.1472
0-CM002100.1-3968288:3969072,784,0.9906,0.1564,1.0000,1.1471
1-AWPL01000004.1-60711:64164,3453,0.9894,0.1576,1.0000,1.1470
0-CM002100.1-1151738:1154097,2359,0.9864,0.1598,0.9000,1.1462
0-CM002100.1-3229433:3233813,4380,0.9741,0.1727,1.0000,1.1468
0-CM002100.1-122183:123892,1709,0.9972,0.1494,1.0000,1.1466
0-CM002100.1-2842444:2844758,2314,0.9999,0.1465,1.0000,1.1464
0-CM002100.1-291897:292432,535,0.9961,0.1502,1.0000,1.1463
0-CM002100.1-1074599:1076162,1563,0.9995,0.1465,1.0000,1.1460
0-CM002100.1-4151275:4151872,597,0.9967,0.1492,1.0000,1.1459
0-CM002100.1-2708783:2709427,644,0.9968,0.1485,1.0000,1.1453
0-CM002100.1-1795690:1796007,317,0.9984,0.1468,1.0000,1.1453
0-CM002100.1-3557560:3558337,777,0.9999,0.1453,1.0000,1.1452
0-CM002100.1-2673422:2678511,5089,0.9875,0.1577,1.0000,1.1452
0-CM002100.1-3023593:3024476,883,0.9952,0.1499,1.0000,1.1451
0-CM002100.1-1291998:1295343,3345,0.9958,0.1491,0.9000,1.1449
0-CM002100.1-2460534:2461291,757,0.9999,0.1451,1.0000,1.1450
0-CM002100.1-3169976:3170299,323,0.9998,0.1452,1.0000,1.1450
0-CM002100.1-1450773:1453527,2754,0.9936,0.1514,1.0000,1.1449
0-CM002100.1-3342006:3342321,315,1.0000,0.1449,1.0000,1.1449
0-CM002100.1-899289:899755,466,0.9999,0.1448,1.0000,1.1448
0-CM002100.1-2051388:2054474,3086,0.9867,0.1580,1.0000,1.1447
0-CM002100.1-3995030:3995526,496,1.0000,0.1445,1.0000,1.1445
0-CM002100.1-3874865:3875278,413,0.9969,0.1475,1.0000,1.1443
0-CM002100.1-2792482:2793460,978,0.9972,0.1471,1.0000,1.1443
0-CM002100.1-1492742:1496228,3486,0.9952,0.1487,1.0000,1.1439
0-CM002100.1-2590517:2592273,1756,0.9658,0.1780,1.0000,1.1438
0-CM002100.1-1206108:1206354,246,0.9990,0.1447,1.0000,1.1438
0-CM002100.1-2372592:2373135,543,1.0000,0.1437,1.0000,1.1437
0-CM002100.1-3931997:3935107,3110,0.9910,0.1526,1.0000,1.1436
0-CM002100.1-1088314:1088970,656,0.9999,0.1437,1.0000,1.1435
0-CM002100.1-2449253:2453362,4109,0.9826,0.1606,1.0000,1.1433
0-CM002100.1-515132:516972,1840,0.9999,0.1433,1.0000,1.1432
0-CM002100.1-803524:804289,765,0.9981,0.1451,1.0000,1.1432
0-CM002100.1-2062337:2062662,325,0.9970,0.1462,1.0000,1.1431
0-CM002100.1-1686597:1686809,212,0.9996,0.1434,1.0000,1.1430
0-CM002100.1-1306741:1308623,1882,0.9996,0.1434,1.0000,1.1430
0-CM002100.1-4230124:4231322,1198,0.9967,0.1462,1.0000,1.1429
0-CM002100.1-744580:745178,598,0.9997,0.1431,1.0000,1.1429
0-CM002100.1-3405327:3408076,2749,0.9942,0.1485,1.0000,1.1428
0-CM002100.1-3666105:3666359,254,0.9981,0.1445,1.0000,1.1426
0-CM002100.1-1360675:1369723,9048,0.9780,0.1646,1.0000,1.1426
0-CM002100.1-2188591:2188958,367,0.9999,0.1426,1.0000,1.1426
0-CM002100.1-3234696:3235128,432,0.9970,0.1455,1.0000,1.1425
0-CM002100.1-3664475:3665982,1507,0.9940,0.1483,1.0000,1.1423
0-CM002100.1-1375386:1378305,2919,0.9881,0.1541,1.0000,1.1422
0-CM002100.1-1125260:1126210,950,0.9976,0.1446,1.0000,1.1421
0-CM002100.1-3511414:3512427,1013,0.9999,0.1421,1.0000,1.1420
0-CM002100.1-553687:553959,272,0.9982,0.1437,1.0000,1.1420
0-CM002100.1-4006573:4007263,690,0.9999,0.1420,1.0000,1.1420
0-CM002100.1-4082788:4083530,742,0.9995,0.1422,1.0000,1.1417
0-CM002100.1-1806709:1813080,6371,0.9880,0.1536,1.0000,1.1416
0-CM002100.1-657620:658687,1067,0.9996,0.1418,1.0000,1.1414
0-CM002100.1-296151:297146,995,0.9981,0.1432,1.0000,1.1413
0-CM002100.1-3022613:3023128,515,0.9985,0.1427,1.0000,1.1412
0-CM002100.1-3557010:3557398,388,0.9996,0.1414,1.0000,1.1410
0-CM002100.1-1510704:1514998,4294,0.9920,0.1489,1.0000,1.1409
0-CM002100.1-3699025:3700754,1729,0.9937,0.1472,1.0000,1.1409
0-CM002100.1-1290023:1290279,256,0.9984,0.1359,0.8000,1.1344
0-CM002100.1-3010037:3010315,278,1.0000,0.1405,1.0000,1.1405
0-CM002100.1-4269000:4269447,447,1.0000,0.1400,1.0000,1.1400
0-CM002100.1-2520349:2521174,825,0.9938,0.1461,1.0000,1.1399
0-CM002100.1-3169082:3169745,663,0.9993,0.1406,0.9000,1.1399
0-CM002100.1-2877251:2878146,895,0.9989,0.1410,1.0000,1.1399
0-CM002100.1-3514249:3515019,770,0.9955,0.1444,1.0000,1.1398
0-CM002100.1-2844977:2846064,1087,0.9997,0.1401,1.0000,1.1398
0-CM002100.1-3149021:3149339,318,0.9997,0.1401,1.0000,1.1398
0-CM002100.1-1308886:1309453,567,0.9939,0.1458,1.0000,1.1397
0-CM002100.1-1481571:1484054,2483,0.9880,0.1515,1.0000,1.1395
0-CM002100.1-3666394:3668111,1717,0.9963,0.1430,1.0000,1.1393
0-CM002100.1-32595:34775,2180,0.9914,0.1479,1.0000,1.1393
0-CM002100.1-3767829:3768210,381,0.9993,0.1399,1.0000,1.1392
0-CM002100.1-1418228:1418951,723,0.9998,0.1393,1.0000,1.1391
0-CM002100.1-4328222:4329999,1777,1.0000,0.1391,1.0000,1.1391
0-CM002100.1-1489277:1490181,904,0.9989,0.1400,1.0000,1.1389
0-CM002100.1-3710766:3715136,4370,0.9909,0.1476,1.0000,1.1385
0-CM002100.1-4364673:4365821,1148,0.9679,0.1706,1.0000,1.1385
0-CM002100.1-2810133:2812270,2137,0.9922,0.1461,1.0000,1.1383
0-CM002100.1-1560341:1560626,285,1.0000,0.1382,1.0000,1.1382
0-CM002100.1-2466132:2466706,574,1.0000,0.1381,1.0000,1.1381
0-CM002100.1-4250910:4251198,288,0.9999,0.1382,1.0000,1.1381
0-CM002100.1-2815449:2816299,850,0.9996,0.1384,1.0000,1.1380
2-KK309390.1-54270:61015,6745,0.9870,0.1510,1.0000,1.1380
0-CM002100.1-3977355:3978288,933,0.9996,0.1383,1.0000,1.1379
0-CM002100.1-3558621:3559152,531,1.0000,0.1379,1.0000,1.1379
0-CM002100.1-3361717:3362106,389,0.9998,0.1380,1.0000,1.1378
0-CM002100.1-2110393:2110842,449,0.9901,0.1477,1.0000,1.1378
0-CM002100.1-2894248:2895657,1409,0.9999,0.1377,1.0000,1.1376
0-CM002100.1-538497:544752,6255,0.9804,0.1571,1.0000,1.1376
0-CM002100.1-3033659:3033925,266,0.9996,0.1380,1.0000,1.1375
0-CM002100.1-3814349:3815407,1058,0.9998,0.1375,1.0000,1.1373
0-CM002100.1-905103:906115,1012,0.9999,0.1371,1.0000,1.1370
0-CM002100.1-920679:921460,781,0.9994,0.1376,1.0000,1.1370
0-CM002100.1-11396:12333,937,0.9919,0.1450,1.0000,1.1370
0-CM002100.1-295664:295928,264,0.9996,0.1373,1.0000,1.1369
0-CM002100.1-3831889:3832244,355,0.9928,0.1441,1.0000,1.1369
0-CM002100.1-215356:218096,2740,0.9912,0.1455,1.0000,1.1368
0-CM002100.1-1148035:1148935,900,1.0000,0.1367,1.0000,1.1367
0-CM002100.1-1180696:1181216,520,0.9943,0.1420,1.0000,1.1363
0-CM002100.1-3322900:3325204,2304,0.9924,0.1438,1.0000,1.1362
0-CM002100.1-532354:532784,430,0.9999,0.1359,1.0000,1.1359
0-CM002100.1-4330997:4331859,862,0.9996,0.1363,1.0000,1.1359
0-CM002100.1-1497192:1497662,470,0.9948,0.1235,1.0000,1.1183
0-CM002100.1-1229325:1230099,774,0.9992,0.1366,1.0000,1.1358
0-CM002100.1-129324:129552,228,0.9999,0.1353,1.0000,1.1352
0-CM002100.1-4150658:4151128,470,0.9998,0.1353,1.0000,1.1352
0-CM002100.1-2832667:2833478,811,0.9949,0.1400,1.0000,1.1349
0-CM002100.1-1749744:1750180,436,0.9999,0.1349,1.0000,1.1348
0-CM002100.1-4237958:4244546,6588,0.9935,0.1410,1.0000,1.1345
0-CM002100.1-244162:244412,250,1.0000,0.1344,1.0000,1.1344
0-CM002100.1-3180976:3183646,2670,0.9949,0.1395,1.0000,1.1344
0-CM002100.1-3872174:3872453,279,0.9997,0.1344,1.0000,1.1341
0-CM002100.1-3958567:3959513,946,0.9923,0.1416,1.0000,1.1339
0-CM002100.1-961735:962402,667,0.9971,0.1364,1.0000,1.1335
0-CM002100.1-1253667:1255107,1440,0.9948,0.1385,1.0000,1.1333
0-CM002100.1-620911:624337,3426,0.9879,0.1451,1.0000,1.1331
1-AWPL01000030.1-25462:30218,4756,0.9905,0.1424,1.0000,1.1329
0-CM002100.1-893145:894039,894,0.9886,0.1400,0.5500,1.1286
0-CM002100.1-1772144:1772366,222,1.0000,0.1327,1.0000,1.1327
0-CM002100.1-2532732:2532933,201,1.0000,0.1326,1.0000,1.1326
0-CM002100.1-1738357:1738725,368,0.9999,0.1326,1.0000,1.1325
0-CM002100.1-3345713:3346045,332,0.9999,0.1325,1.0000,1.1324
0-CM002100.1-3134382:3134613,231,0.9993,0.1331,1.0000,1.1324
0-CM002100.1-4332020:4333053,1033,0.9932,0.1392,1.0000,1.1324
0-CM002100.1-2693366:2693796,430,0.9997,0.1326,1.0000,1.1323
0-CM002100.1-2740285:2744466,4181,0.9887,0.1433,1.0000,1.1320
0-CM002100.1-2980752:2986973,6221,0.9860,0.1458,1.0000,1.1318
0-CM002100.1-1244929:1246461,1532,0.9932,0.1385,1.0000,1.1316
0-CM002100.1-1560627:1561480,853,0.9997,0.1317,1.0000,1.1314
0-CM002100.1-229312:229946,634,0.9976,0.1338,1.0000,1.1314
0-CM002100.1-3634209:3634440,231,1.0000,0.1314,1.0000,1.1314
0-CM002100.1-279798:281444,1646,0.9392,0.1922,1.0000,1.1314
0-CM002100.1-1627281:1627682,401,1.0000,0.1313,1.0000,1.1313
0-CM002100.1-810169:810751,582,0.9999,0.1313,1.0000,1.1312
0-CM002100.1-3357078:3357782,704,0.9956,0.1355,1.0000,1.1312
0-CM002100.1-807548:807763,215,0.9966,0.1344,1.0000,1.1310
0-CM002100.1-2319455:2319796,341,0.9977,0.1331,1.0000,1.1308
0-CM002100.1-4155036:4155548,512,0.9963,0.1345,1.0000,1.1308
0-CM002100.1-2518205:2519021,816,0.9990,0.1317,1.0000,1.1307
0-CM002100.1-1558681:1559019,338,0.9936,0.1370,1.0000,1.1306
0-CM002100.1-1646092:1647524,1432,0.9999,0.1307,1.0000,1.1306
0-CM002100.1-2838925:2840088,1163,0.9996,0.1309,1.0000,1.1305
0-CM002100.1-2769825:2773500,3675,0.9916,0.1387,1.0000,1.1303
0-CM002100.1-3967804:3968184,380,1.0000,0.1303,1.0000,1.1302
0-CM002100.1-1951507:1951967,460,0.9996,0.1291,0.8500,1.1288
0-CM002100.1-1608446:1613351,4905,0.9919,0.1382,1.0000,1.1301
0-CM002100.1-815709:816620,911,0.9943,0.1357,1.0000,1.1300
0-CM002100.1-2922085:2923928,1843,0.9914,0.1386,1.0000,1.1300
0-CM002100.1-804575:805140,565,0.9939,0.1361,1.0000,1.1300
0-CM002100.1-459193:459856,663,0.9977,0.1322,1.0000,1.1299
0-CM002100.1-7918:9349,1431,0.9929,0.1368,1.0000,1.1298
0-CM002100.1-2402971:2403275,304,0.9965,0.1331,1.0000,1.1296
0-CM002100.1-2400379:2402876,2497,0.9925,0.1370,1.0000,1.1296
0-CM002100.1-1614436:1617665,3229,0.9916,0.1379,1.0000,1.1295
0-CM002100.1-1268230:1269647,1417,0.9951,0.1344,1.0000,1.1295
0-CM002100.1-3779422:3780687,1265,0.9958,0.1332,1.0000,1.1290
0-CM002100.1-3662960:3664195,1235,0.9999,0.1291,1.0000,1.1289
0-CM002100.1-3210010:3210502,492,0.9995,0.1292,1.0000,1.1287
0-CM002100.1-3176688:3176923,235,1.0000,0.1283,1.0000,1.1283
0-CM002100.1-4271884:4272193,309,0.9999,0.1283,1.0000,1.1282
0-CM002100.1-2021150:2021472,322,0.9999,0.1280,1.0000,1.1279
0-CM002100.1-4045557:4046442,885,0.9974,0.1303,1.0000,1.1278
0-CM002100.1-988425:989802,1377,0.9904,0.1374,1.0000,1.1278
0-CM002100.1-3286532:3286983,451,0.9968,0.1283,0.5500,1.1251
0-CM002100.1-1072742:1073088,346,0.9967,0.1309,1.0000,1.1276
0-CM002100.1-3011535:3011877,342,0.9955,0.1322,1.0000,1.1276
0-CM002100.1-1270566:1275257,4691,0.9852,0.1424,1.0000,1.1276
0-CM002100.1-2463017:2465840,2823,0.9875,0.1397,1.0000,1.1272
0-CM002100.1-4362722:4363968,1246,0.9934,0.1335,1.0000,1.1270
0-CM002100.1-1089423:1091784,2361,0.9932,0.1336,1.0000,1.1268
0-CM002100.1-3811749:3814183,2434,0.9890,0.1378,1.0000,1.1267
0-CM002100.1-3995602:3996360,758,1.0000,0.1265,1.0000,1.1265
0-CM002100.1-846635:847114,479,0.9967,0.1296,1.0000,1.1264
0-CM002100.1-9545:11194,1649,0.9996,0.1267,1.0000,1.1262
0-CM002100.1-738174:738798,624,0.9983,0.1275,1.0000,1.1257
0-CM002100.1-3220805:3221796,991,0.9948,0.1308,1.0000,1.1256
0-CM002100.1-3659772:3660128,356,0.9998,0.1258,1.0000,1.1256
0-CM002100.1-3087686:3088114,428,1.0000,0.1256,1.0000,1.1256
0-CM002100.1-1263140:1266091,2951,0.9921,0.1333,1.0000,1.1254
0-CM002100.1-3873793:3874033,240,1.0000,0.1252,1.0000,1.1252
0-CM002100.1-2697460:2697997,537,0.9904,0.1348,1.0000,1.1252
1-AWPL01000031.1-41281:43217,1936,0.9939,0.1313,1.0000,1.1252
0-CM002100.1-437381:438399,1018,0.9967,0.1284,1.0000,1.1251
0-CM002100.1-2782055:2783335,1280,0.9999,0.1251,1.0000,1.1251
0-CM002100.1-4153592:4154034,442,1.0000,0.1249,1.0000,1.1249
0-CM002100.1-1369781:1371407,1626,0.9942,0.1306,1.0000,1.1248
0-CM002100.1-805295:806055,760,0.9999,0.1248,1.0000,1.1247
0-CM002100.1-4325182:4326101,919,0.9969,0.1277,1.0000,1.1246
0-CM002100.1-4374610:4374933,323,0.9890,0.1345,0.9500,1.1236
0-CM002100.1-1036057:1038683,2626,0.9872,0.1369,1.0000,1.1241
0-CM002100.1-4273037:4277647,4610,0.9891,0.1348,1.0000,1.1240
0-CM002100.1-19312:19642,330,0.9985,0.1255,1.0000,1.1240
0-CM002100.1-3464790:3466315,1525,0.9944,0.1294,1.0000,1.1239
0-CM002100.1-2646474:2647058,584,0.9988,0.1250,1.0000,1.1238
0-CM002100.1-305716:305945,229,1.0000,0.1234,1.0000,1.1234
0-CM002100.1-916479:919867,3388,0.9899,0.1333,1.0000,1.1232
0-CM002100.1-2370798:2371044,246,0.9999,0.1232,1.0000,1.1231
0-CM002100.1-1392983:1393245,262,0.9998,0.1231,1.0000,1.1229
0-CM002100.1-1873369:1874568,1199,0.9926,0.1303,1.0000,1.1228
0-CM002100.1-2765090:2766923,1833,0.9955,0.1272,1.0000,1.1228
0-CM002100.1-545962:546928,966,0.9985,0.1240,1.0000,1.1225
0-CM002100.1-641851:642090,239,1.0000,0.1224,1.0000,1.1224
0-CM002100.1-3948765:3950310,1545,0.9850,0.1373,1.0000,1.1224
0-CM002100.1-3898744:3900482,1738,0.9921,0.1302,1.0000,1.1223
0-CM002100.1-3636761:3640377,3616,0.9917,0.1307,1.0000,1.1223
0-CM002100.1-493413:494125,712,0.9983,0.1239,1.0000,1.1222
0-CM002100.1-2429540:2439268,9728,0.9841,0.1381,1.0000,1.1222
0-CM002100.1-300057:305597,5540,0.9918,0.1303,1.0000,1.1221
0-CM002100.1-3601276:3604301,3025,0.9927,0.1293,1.0000,1.1220
0-CM002100.1-4096395:4097170,775,0.9968,0.1250,1.0000,1.1219
0-CM002100.1-54190:57971,3781,0.9823,0.1396,1.0000,1.1219
0-CM002100.1-2748791:2749115,324,1.0000,0.1218,1.0000,1.1218
0-CM002100.1-404945:405835,890,0.9987,0.1230,1.0000,1.1217
0-CM002100.1-1261214:1262975,1761,0.9945,0.1267,1.0000,1.1212
0-CM002100.1-544913:545936,1023,0.9954,0.1258,1.0000,1.1212
0-CM002100.1-2021989:2022539,550,1.0000,0.1211,1.0000,1.1211
0-CM002100.1-2320593:2320918,325,1.0000,0.1209,1.0000,1.1209
0-CM002100.1-1108998:1112429,3431,0.9859,0.1349,1.0000,1.1207
0-CM002100.1-3094164:3094512,348,0.9972,0.1234,1.0000,1.1206
0-CM002100.1-1348132:1349161,1029,0.9956,0.1248,1.0000,1.1205
0-CM002100.1-810947:811850,903,0.9931,0.1270,1.0000,1.1201
0-CM002100.1-1259648:1261102,1454,0.9950,0.1251,1.0000,1.1200
0-CM002100.1-3966957:3967191,234,0.9992,0.1207,1.0000,1.1199
0-CM002100.1-1290430:1291923,1493,0.9926,0.1271,0.9000,1.1197
0-CM002100.1-560908:561418,510,0.9985,0.1213,1.0000,1.1198
0-CM002100.1-4039970:4041762,1792,0.9929,0.1268,1.0000,1.1196
0-CM002100.1-3997580:3997824,244,1.0000,0.1193,1.0000,1.1193
0-CM002100.1-1394809:1395871,1062,1.0000,0.1192,1.0000,1.1192
0-CM002100.1-549138:553337,4199,0.9934,0.1257,1.0000,1.1191
0-CM002100.1-2721110:2724163,3053,0.9746,0.1445,1.0000,1.1191
0-CM002100.1-1428613:1430626,2013,0.9944,0.1247,1.0000,1.1191
0-CM002100.1-3149643:3150137,494,0.9976,0.1214,1.0000,1.1190
0-CM002100.1-1832416:1832937,521,0.9994,0.1191,1.0000,1.1185
0-CM002100.1-1351589:1352827,1238,0.9926,0.1258,1.0000,1.1183
0-CM002100.1-3410027:3410383,356,0.9999,0.1184,1.0000,1.1183
0-CM002100.1-1073349:1074096,747,0.9997,0.1179,1.0000,1.1177
0-CM002100.1-1846341:1849139,2798,0.9966,0.1209,1.0000,1.1175
0-CM002100.1-1915583:1917068,1485,0.9927,0.1247,1.0000,1.1174
1-AWPL01000004.1-51743:60487,8744,0.9502,0.1672,1.0000,1.1174
0-CM002100.1-2055256:2056189,933,0.9940,0.1231,1.0000,1.1171
0-CM002100.1-2921344:2922004,660,0.9999,0.1172,1.0000,1.1171
0-CM002100.1-3390921:3391216,295,0.9935,0.1236,1.0000,1.1170
0-CM002100.1-2854729:2855016,287,0.9999,0.1171,1.0000,1.1170
0-CM002100.1-3615204:3615793,589,1.0000,0.1170,1.0000,1.1170
0-CM002100.1-4035455:4035729,274,0.9998,0.1172,1.0000,1.1170
0-CM002100.1-768799:769296,497,0.9999,0.1168,1.0000,1.1167
1-AWPL01000031.1-120392:121369,977,0.9990,0.1177,1.0000,1.1166
0-CM002100.1-281779:287623,5844,0.9915,0.1250,1.0000,1.1165
0-CM002100.1-1880591:1881034,443,1.0000,0.1163,1.0000,1.1163
0-CM002100.1-3778503:3779209,706,0.9999,0.1162,1.0000,1.1161
0-CM002100.1-460363:461350,987,0.9941,0.1216,1.0000,1.1157
0-CM002100.1-3991940:3993164,1224,0.9936,0.1219,1.0000,1.1155
1-AWPL01000046.1-11689:15120,3431,0.9947,0.1208,1.0000,1.1155
0-CM002100.1-812353:814054,1701,0.9936,0.1218,1.0000,1.1154
0-CM002100.1-1448884:1450603,1719,0.9948,0.1206,1.0000,1.1154
0-CM002100.1-814196:815291,1095,0.9936,0.1215,1.0000,1.1150
0-CM002100.1-4308133:4311707,3574,0.9851,0.1299,1.0000,1.1150
0-CM002100.1-2533627:2534288,661,0.9949,0.1200,1.0000,1.1149
0-CM002100.1-1613518:1614265,747,0.9950,0.1198,1.0000,1.1149
0-CM002100.1-2698668:2699364,696,0.9998,0.1150,1.0000,1.1148
0-CM002100.1-1080263:1080681,418,0.9941,0.1205,1.0000,1.1145
0-CM002100.1-1235331:1241658,6327,0.9878,0.1264,1.0000,1.1142
0-CM002100.1-578452:579930,1478,0.9914,0.1228,1.0000,1.1142
0-CM002100.1-564691:566752,2061,0.9889,0.0815,1.0000,1.0704
0-CM002100.1-2124710:2125753,1043,0.9941,0.1197,1.0000,1.1138
0-CM002100.1-4047647:4047947,300,0.9999,0.1138,1.0000,1.1138
0-CM002100.1-3416744:3419467,2723,0.9894,0.1244,1.0000,1.1137
0-CM002100.1-2238861:2239811,950,1.0000,0.1134,0.9500,1.1134
0-CM002100.1-403140:404691,1551,0.9978,0.1157,1.0000,1.1136
0-CM002100.1-1595619:1596557,938,0.9973,0.1162,1.0000,1.1135
0-CM002100.1-132495:133147,652,0.9944,0.1187,0.9500,1.1131
1-AWPL01000042.1-2087:2535,448,1.0000,0.1129,1.0000,1.1129
0-CM002100.1-1393970:1394722,752,0.9996,0.1132,1.0000,1.1128
0-CM002100.1-3333974:3338423,4449,0.9889,0.1238,1.0000,1.1127
0-CM002100.1-2373310:2373540,230,1.0000,0.1126,1.0000,1.1126
0-CM002100.1-1874768:1875393,625,1.0000,0.1126,1.0000,1.1125
0-CM002100.1-1390911:1391298,387,0.9963,0.1160,1.0000,1.1123
0-CM002100.1-3951315:3951586,271,0.9940,0.1183,1.0000,1.1122
0-CM002100.1-1157829:1160163,2334,0.9891,0.1231,1.0000,1.1122
0-CM002100.1-1418976:1421001,2025,0.9931,0.1190,1.0000,1.1121
0-CM002100.1-532996:534196,1200,0.9933,0.1188,1.0000,1.1121
0-CM002100.1-3008735:3009888,1153,0.9904,0.1217,1.0000,1.1120
0-CM002100.1-2767219:2767423,204,0.9997,0.1123,1.0000,1.1119
0-CM002100.1-379956:380313,357,0.9957,0.1161,1.0000,1.1118
0-CM002100.1-1099605:1102179,2574,0.9706,0.1412,1.0000,1.1118
0-CM002100.1-784427:787596,3169,0.9957,0.1160,1.0000,1.1117
0-CM002100.1-2836248:2838710,2462,0.9822,0.1293,1.0000,1.1115
0-CM002100.1-3658845:3659621,776,0.9999,0.1115,1.0000,1.1114
0-CM002100.1-1393369:1393648,279,0.9999,0.1115,1.0000,1.1114
0-CM002100.1-1630981:1632242,1261,0.9968,0.1143,1.0000,1.1111
0-CM002100.1-439827:442738,2911,0.9930,0.1181,1.0000,1.1111
0-CM002100.1-521556:521868,312,0.9954,0.1155,1.0000,1.1109
0-CM002100.1-2376315:2382290,5975,0.9847,0.1260,1.0000,1.1107
0-CM002100.1-1469818:1470386,568,0.9997,0.1108,1.0000,1.1105
0-CM002100.1-678583:688231,9648,0.9867,0.1238,1.0000,1.1105
0-CM002100.1-849671:851425,1754,0.9913,0.1189,1.0000,1.1102
0-CM002100.1-2320096:2320456,360,0.9947,0.1151,1.0000,1.1098
0-CM002100.1-2514052:2515512,1460,0.9981,0.1114,1.0000,1.1095
0-CM002100.1-2488846:2490670,1824,0.9947,0.1146,1.0000,1.1093
1-AWPL01000031.1-52811:59351,6540,0.9921,0.1172,1.0000,1.1092
0-CM002100.1-2047937:2048247,310,0.9997,0.1092,1.0000,1.1089
0-CM002100.1-3089587:3091650,2063,0.9932,0.1154,1.0000,1.1086
0-CM002100.1-3864444:3865087,643,0.9953,0.1130,1.0000,1.1083
0-CM002100.1-3236472:3239999,3527,0.9898,0.1183,1.0000,1.1081
3-KK313979.1-36931:47104,10173,0.9880,0.1200,1.0000,1.1080
0-CM002100.1-1559779:1560163,384,0.9999,0.1078,1.0000,1.1077
0-CM002100.1-3222010:3222573,563,0.9969,0.1108,1.0000,1.1077
0-CM002100.1-2152914:2155205,2291,0.9926,0.1150,1.0000,1.1076
0-CM002100.1-547349:548894,1545,0.9911,0.1165,1.0000,1.1076
0-CM002100.1-1723253:1724193,940,0.9929,0.1143,1.0000,1.1071
0-CM002100.1-1937929:1945254,7325,0.9871,0.1201,1.0000,1.1071
0-CM002100.1-4135103:4136821,1718,0.9956,0.1115,1.0000,1.1071
0-CM002100.1-2337906:2340955,3049,0.9917,0.1152,1.0000,1.1069
0-CM002100.1-4237462:4237776,314,0.9998,0.1070,1.0000,1.1068
0-CM002100.1-695217:699660,4443,0.9894,0.1173,1.0000,1.1067
0-CM002100.1-3155804:3159300,3496,0.9875,0.1192,1.0000,1.1066
0-CM002100.1-3694126:3697620,3494,0.9919,0.1147,1.0000,1.1066
0-CM002100.1-1834536:1835193,657,0.9983,0.1081,1.0000,1.1064
0-CM002100.1-4277939:4280110,2171,0.9943,0.1115,1.0000,1.1058
0-CM002100.1-1866641:1870116,3475,0.9857,0.1201,1.0000,1.1058
0-CM002100.1-3469977:3473752,3775,0.9869,0.1188,1.0000,1.1058
0-CM002100.1-2094152:2098125,3973,0.9919,0.1137,1.0000,1.1056
0-CM002100.1-1182352:1191703,9351,0.9688,0.1365,1.0000,1.1053
0-CM002100.1-778032:778508,476,0.9946,0.1104,1.0000,1.1050
0-CM002100.1-2737341:2737593,252,1.0000,0.1050,1.0000,1.1050
0-CM002100.1-2841791:2842025,234,0.9999,0.1047,1.0000,1.1046
0-CM002100.1-2510198:2511613,1415,0.9915,0.1131,1.0000,1.1046
0-CM002100.1-3833365:3836836,3471,0.9873,0.1173,1.0000,1.1045
0-CM002100.1-3038348:3041608,3260,0.9861,0.1184,1.0000,1.1045
0-CM002100.1-789417:797825,8408,0.9877,0.1167,1.0000,1.1044
0-CM002100.1-3715327:3718570,3243,0.9908,0.1135,1.0000,1.1043
0-CM002100.1-4403617:4404043,426,0.9946,0.1096,1.0000,1.1043
0-CM002100.1-40501:45775,5274,0.9903,0.1137,1.0000,1.1040
